customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,is_business,age,years_as_customer,lifetime_spend,spend_per_year,education_level,2D_DBSCAN_clusters,3D_DBSCAN_cluster
12820,Patricia Ingram,female,1977-11-24 08:05:00,1.0,1.0,2.0,8.0,14886.0,199.0,13.0,876.0,876.0,566.0,1415.0,1509.0,62.0,44.0,4017.0,0.1476472357879611,1996.0,932767.0,38.749011368439405,-9.15366241646915,0,46,25.0,20433.0,817.32,0,5,5
28828,Cheryl Ellis,female,1972-02-20 07:38:00,1.0,1.0,2.0,9.0,14217.0,194.0,11.0,734.0,907.0,587.0,1592.0,1533.0,235.0,51.0,4032.0,0.1511814957899173,2000.0,,38.77445986260688,-9.126173589591865,0,51,21.0,20050.0,954.7619047619048,0,5,5
7309,Bsc. Theresa Hawkins,female,1957-11-26 06:45:00,0.0,0.0,1.0,8.0,14924.0,202.0,8.0,836.0,771.0,612.0,1463.0,1414.0,303.0,43.0,3278.0,0.1548223992694198,1998.0,930205.0,38.76879206255942,-9.176610650034116,0,66,23.0,20568.0,894.2608695652174,1,5,5
8655,Msc. Ruth Fink,female,1943-06-24 09:21:00,1.0,0.0,2.0,8.0,14622.0,191.0,19.0,745.0,682.0,633.0,1475.0,1639.0,234.0,46.0,3733.0,0.145416229673955,2000.0,982545.0,38.739515183745176,-9.146763100403662,0,80,21.0,20267.0,965.095238095238,2,5,5
13129,Anna Doughtie,female,1944-12-21 06:25:00,1.0,0.0,3.0,8.0,13602.0,216.0,14.0,733.0,870.0,644.0,1467.0,1638.0,224.0,57.0,5088.0,0.1478569867537748,2001.0,963233.0,38.77686693067389,-9.173663141956167,0,79,20.0,19451.0,972.55,0,5,5
26577,Alice Murray,female,1952-03-25 02:49:00,1.0,0.0,3.0,8.0,17759.0,213.0,10.0,856.0,879.0,637.0,1421.0,1463.0,216.0,40.0,3500.0,0.1443682289919428,1996.0,,38.75163129448556,-9.159949763881398,0,71,25.0,23484.0,939.36,0,5,5
4296,Phd. Douglas Cooper,male,1989-02-26 10:02:00,1.0,0.0,1.0,8.0,14929.0,194.0,15.0,856.0,791.0,540.0,1517.0,1352.0,328.0,49.0,4367.0,0.1418430140032005,2003.0,991489.0,38.753200482000594,-9.165891034338546,0,34,18.0,20556.0,1142.0,3,5,5
25746,Kevin Mills,male,1944-11-17 03:26:00,1.0,1.0,3.0,9.0,13330.0,205.0,10.0,829.0,1023.0,646.0,1417.0,1118.0,282.0,54.0,4370.0,0.1513971586582515,1992.0,,38.7651224390845,-9.144752278108138,0,79,29.0,18904.0,651.8620689655172,0,5,5
22003,Elmer Chancey,male,1977-11-23 08:55:00,1.0,0.0,2.0,8.0,14510.0,203.0,9.0,741.0,699.0,542.0,1555.0,1750.0,191.0,54.0,4269.0,0.143011591888125,1994.0,,38.77815029842838,-9.179648311201111,0,46,27.0,20245.0,749.8148148148148,0,5,5
24764,John Durham,male,1961-09-07 01:08:00,0.0,0.0,1.0,8.0,15565.0,200.0,9.0,682.0,810.0,527.0,1437.0,1501.0,100.0,54.0,3947.0,0.1488724759921784,2002.0,,38.74585067649436,-9.13784441695842,0,62,19.0,20876.0,1098.7368421052631,0,5,5
27882,Jennifer Darnell,female,1942-09-18 07:54:00,1.0,0.0,1.0,7.0,15457.0,208.0,9.0,698.0,720.0,584.0,1569.0,1401.0,243.0,54.0,3652.0,0.1445218647805379,2000.0,,38.76042563013743,-9.12075103100422,0,81,21.0,20934.0,996.8571428571428,0,5,5
29890,Quentin Pool,male,1979-12-17 07:06:00,2.0,1.0,1.0,8.0,14912.0,207.0,11.0,885.0,945.0,483.0,1486.0,1396.0,223.0,49.0,3192.0,0.1498172763063054,2000.0,,38.71508763826319,-9.147276673989976,0,44,21.0,20586.0,980.2857142857144,0,5,5
12592,Renee Shouse,female,1944-10-01 10:25:00,1.0,0.0,1.0,8.0,15972.0,207.0,10.0,942.0,938.0,824.0,1554.0,1586.0,71.0,56.0,4308.0,0.1464768266466962,2001.0,961868.0,38.76487514752276,-9.17721522345174,0,79,20.0,22150.0,1107.5,0,5,5
15162,Richard Graney,male,1978-07-04 11:06:00,1.0,0.0,2.0,8.0,15367.0,190.0,14.0,775.0,1123.0,546.0,1553.0,1571.0,258.0,33.0,4747.0,0.1456780234129668,2004.0,937439.0,38.75530330017604,-9.145859116674467,0,45,17.0,21416.0,1259.764705882353,0,5,5
21181,Bennie Martin,male,1957-05-21 07:48:00,1.0,0.0,1.0,8.0,13772.0,196.0,5.0,945.0,968.0,427.0,1256.0,1521.0,269.0,43.0,4597.0,0.1522542000308969,1999.0,,38.71270664461224,-9.12542427281054,0,66,22.0,19397.0,881.6818181818181,0,5,5
4358,Phd. Lloyd Labay,male,1976-10-08 09:11:00,1.0,0.0,2.0,8.0,14698.0,208.0,13.0,689.0,848.0,561.0,1501.0,1438.0,93.0,48.0,3135.0,0.1579470366439076,1998.0,965182.0,38.73642823988226,-9.190914830497816,0,47,23.0,20084.0,873.2173913043479,3,5,5
13953,Leonardo Allen,male,1996-04-04 03:47:00,1.0,1.0,1.0,8.0,14637.0,202.0,12.0,844.0,912.0,668.0,1287.0,1488.0,185.0,47.0,3984.0,0.1465852955450167,2002.0,969715.0,38.75843117490852,-9.189840234305173,0,27,19.0,20270.0,1066.842105263158,0,5,5
6029,Phd. Angela Barnett,female,1964-08-09 09:13:00,1.0,0.0,1.0,8.0,15424.0,186.0,12.0,914.0,890.0,519.0,1630.0,1514.0,325.0,46.0,4155.0,0.1519974645894199,1998.0,978837.0,38.7700146764816,-9.183788584899755,0,59,23.0,21448.0,932.5217391304348,3,5,5
8160,Bsc. Roscoe Swigert,male,1982-01-02 06:09:00,1.0,1.0,1.0,8.0,13671.0,204.0,8.0,959.0,1023.0,615.0,1589.0,1481.0,338.0,62.0,3743.0,0.153304064046209,1993.0,936002.0,38.73230347607779,-9.125594331320931,0,41,28.0,19942.0,712.2142857142857,1,5,5
17323,David Bloomquist,male,1973-01-08 12:34:00,1.0,1.0,1.0,8.0,14684.0,200.0,15.0,936.0,877.0,656.0,1569.0,1606.0,307.0,44.0,4041.0,0.1436016406970997,1998.0,923270.0,38.73076997721832,-9.181474373869362,0,50,23.0,20879.0,907.782608695652,0,5,5
3034,Bsc. James Hamilton,male,1946-03-12 08:37:00,1.0,0.0,2.0,9.0,17159.0,189.0,10.0,833.0,826.0,827.0,1549.0,1358.0,284.0,49.0,3392.0,0.1453107437281473,1997.0,978223.0,38.76377173575573,-9.150156699080618,0,77,24.0,23074.0,961.4166666666666,1,5,5
22587,Amy Lima,female,1978-03-11 08:20:00,2.0,0.0,1.0,8.0,16324.0,182.0,10.0,790.0,1024.0,721.0,1392.0,1342.0,199.0,59.0,3367.0,0.1520068102147562,1999.0,,38.74281366188768,-9.135223567242086,0,45,22.0,22033.0,1001.5,0,5,5
26737,Jimmy Strong,male,1995-11-16 09:40:00,1.0,0.0,1.0,7.0,14744.0,192.0,7.0,732.0,700.0,633.0,1594.0,1554.0,250.0,50.0,3163.0,0.1381528401200605,2001.0,,38.76975086497023,-9.145801271128551,0,28,20.0,20449.0,1022.45,0,5,5
5817,Bsc. Renaldo Mason,male,1955-01-03 02:02:00,1.0,0.0,1.0,8.0,15130.0,196.0,1.0,835.0,995.0,518.0,1537.0,1414.0,62.0,45.0,3577.0,0.1491099767043913,1997.0,973585.0,38.76378822277685,-9.128017460270868,0,68,24.0,20732.0,863.8333333333334,1,5,5
23309,Imogene Rockett,female,1973-11-23 05:42:00,1.0,1.0,2.0,8.0,15858.0,201.0,9.0,760.0,957.0,484.0,1587.0,1620.0,153.0,45.0,4454.0,0.1476972459179253,1998.0,,38.776993753639495,-9.124632963177524,0,50,23.0,21665.0,941.9565217391304,0,5,5
21720,Alfredo Mcfadden,male,1973-02-20 09:25:00,1.0,2.0,2.0,7.0,15661.0,187.0,11.0,718.0,983.0,484.0,1363.0,1625.0,178.0,55.0,4747.0,0.1488010363317304,1997.0,,38.737123710205125,-9.117967375439,0,50,24.0,21254.0,885.5833333333334,0,5,5
28875,Ellen Wright,female,1969-01-19 12:33:00,1.0,1.0,2.0,9.0,13086.0,201.0,19.0,1023.0,942.0,714.0,1663.0,1435.0,322.0,51.0,3013.0,0.1538530068694633,1999.0,,38.76506508983748,-9.174532989163245,0,54,22.0,19437.0,883.5,0,5,5
12907,Johanna Mcloughlin,female,1955-03-28 03:14:00,1.0,1.0,0.0,8.0,14593.0,196.0,13.0,763.0,712.0,667.0,1460.0,1446.0,227.0,41.0,3496.0,0.1502321395369489,2000.0,929604.0,38.74632068329355,-9.181432878642278,0,68,21.0,20105.0,957.3809523809524,0,5,5
7414,Msc. Cheryl Fagan,female,1966-08-04 02:25:00,1.0,0.0,0.0,7.0,15207.0,206.0,5.0,784.0,836.0,383.0,1438.0,1650.0,61.0,54.0,4571.0,0.1599552717410266,2001.0,997015.0,38.73291620936277,-9.189660858804563,0,57,20.0,20619.0,1030.95,2,5,5
27798,Robert Conner,male,1988-07-26 03:05:00,1.0,0.0,0.0,8.0,13254.0,181.0,8.0,815.0,914.0,700.0,1562.0,1484.0,111.0,38.0,4250.0,0.1530290108231661,2004.0,,38.73964765288113,-9.167459787025036,0,35,17.0,19059.0,1121.1176470588234,0,5,5
26596,Jose Salling,male,1971-11-30 01:10:00,1.0,1.0,2.0,7.0,16339.0,197.0,14.0,728.0,996.0,535.0,1613.0,1588.0,151.0,49.0,3800.0,0.1515830916573204,2003.0,,38.76581815618008,-9.16569737049598,0,52,18.0,22196.0,1233.111111111111,0,5,5
3733,Phd. Robert Paetzold,male,1979-10-18 02:14:00,1.0,0.0,0.0,9.0,13659.0,217.0,11.0,899.0,883.0,528.0,1598.0,1519.0,100.0,50.0,3525.0,0.1535047834399103,1997.0,953517.0,38.72871597465159,-9.16063084149194,0,44,24.0,19453.0,810.5416666666666,3,5,5
3402,Phd. Yadira Benson,female,1978-02-20 06:20:00,0.0,1.0,2.0,8.0,14820.0,196.0,10.0,924.0,1085.0,623.0,1565.0,1684.0,156.0,51.0,3398.0,0.1558543868514132,2005.0,900598.0,38.76040272164905,-9.145706274148449,0,45,16.0,21104.0,1319.0,3,5,5
292,Msc. Wendi Freeman,female,1975-12-11 12:45:00,1.0,1.0,2.0,8.0,15096.0,177.0,15.0,766.0,673.0,596.0,1480.0,1378.0,279.0,46.0,3910.0,0.1426334845237681,1998.0,927784.0,38.75838056159606,-9.16805885057216,0,48,23.0,20491.0,890.9130434782609,2,5,5
20294,Fritz Ruff,male,1989-10-20 07:52:00,1.0,1.0,1.0,8.0,15604.0,215.0,11.0,804.0,875.0,506.0,1554.0,1417.0,247.0,48.0,3505.0,0.1519996172530389,2002.0,,38.7693651279108,-9.155765964365864,0,34,19.0,21270.0,1119.4736842105262,0,5,5
10935,Craig Green,male,1988-10-16 02:15:00,0.0,0.0,3.0,8.0,14023.0,205.0,23.0,910.0,775.0,653.0,1485.0,1405.0,314.0,46.0,3772.0,0.1562468372758252,1997.0,901868.0,38.71276681708935,-9.160750773921237,0,35,24.0,19816.0,825.6666666666666,0,5,5
1414,Msc. Ray Manning,male,1987-01-14 07:16:00,1.0,1.0,1.0,9.0,16946.0,213.0,14.0,782.0,768.0,733.0,1368.0,1217.0,216.0,53.0,4663.0,0.1540252840316525,1998.0,919819.0,38.7602043648545,-9.148451733353154,0,36,23.0,22296.0,969.391304347826,2,5,5
26668,Monica Chavez,female,1967-08-14 07:57:00,0.0,0.0,3.0,7.0,15453.0,215.0,12.0,901.0,885.0,369.0,1656.0,1487.0,30.0,50.0,4056.0,0.1496905090129925,2000.0,,38.75534048229625,-9.15547772567461,0,56,21.0,21046.0,1002.190476190476,0,5,5
7290,Msc. George Miller,male,1963-03-18 08:23:00,1.0,0.0,1.0,8.0,14067.0,178.0,10.0,867.0,945.0,614.0,1406.0,1560.0,235.0,45.0,3478.0,0.1597531975060562,1996.0,964211.0,38.726696610207966,-9.157057420135786,0,60,25.0,19917.0,796.68,2,5,5
7099,Bsc. John Fisher,male,1956-05-18 05:46:00,1.0,0.0,2.0,8.0,17007.0,205.0,12.0,861.0,1018.0,640.0,1472.0,1579.0,265.0,47.0,3595.0,0.1535214517978223,1996.0,927458.0,38.74080860688324,-9.18089128351286,0,67,25.0,23094.0,923.76,1,5,5
13102,Thomas Hernandez,male,1953-03-18 07:15:00,2.0,0.0,0.0,8.0,16173.0,198.0,14.0,756.0,950.0,589.0,1547.0,1690.0,177.0,53.0,3629.0,0.1498524785529448,1998.0,990064.0,38.71275684916088,-9.13632631496115,0,70,23.0,22133.0,962.304347826087,0,5,5
16576,Cindy Pies,female,1969-11-03 12:14:00,1.0,1.0,2.0,8.0,14865.0,174.0,14.0,907.0,849.0,590.0,1476.0,1456.0,316.0,44.0,3251.0,0.1460013123780791,2003.0,996479.0,38.7836729631482,-9.187111006011545,0,54,18.0,20677.0,1148.7222222222222,0,5,5
2185,Msc. Joseph Ellis,male,1968-03-25 04:34:00,1.0,1.0,0.0,8.0,15279.0,204.0,6.0,628.0,1094.0,646.0,1648.0,1501.0,59.0,56.0,4204.0,0.1578528234561479,2002.0,956311.0,38.752567590891786,-9.139116169273215,0,55,19.0,21115.0,1111.3157894736842,2,5,5
607,Msc. Dorothy Cureton,female,1979-01-19 07:39:00,1.0,0.0,1.0,9.0,13692.0,196.0,11.0,1048.0,796.0,586.0,1347.0,1449.0,176.0,50.0,3746.0,0.1544545194844613,1995.0,988326.0,38.77831226426089,-9.143006562722537,0,44,26.0,19340.0,743.8461538461538,2,5,5
10690,Faye Erickson,female,1975-02-12 12:41:00,1.0,1.0,1.0,9.0,15192.0,207.0,12.0,894.0,1041.0,509.0,1647.0,1541.0,39.0,58.0,4196.0,0.144083572441148,2001.0,942222.0,38.73950230599719,-9.154522919138852,0,48,20.0,21128.0,1056.4,0,5,5
26300,Charlie Goyco,male,1987-11-27 02:25:00,1.0,0.0,3.0,8.0,15163.0,200.0,14.0,846.0,858.0,652.0,1430.0,1566.0,238.0,54.0,4313.0,0.1437746587290214,2000.0,,38.76074093472124,-9.141711109536208,0,36,21.0,21007.0,1000.3333333333334,0,5,5
7082,Phd. Rickey Motte,male,1990-12-01 04:41:00,1.0,0.0,2.0,8.0,14087.0,197.0,9.0,666.0,962.0,487.0,1542.0,1551.0,239.0,53.0,3881.0,0.1485965246361064,2002.0,933440.0,38.76243526895771,-9.155581732346166,0,33,19.0,19784.0,1041.2631578947369,3,5,5
20362,Ruth Adams,female,1950-10-30 04:35:00,1.0,1.0,1.0,8.0,14910.0,190.0,11.0,637.0,903.0,581.0,1586.0,1367.0,442.0,51.0,3283.0,0.1510394172340897,2000.0,,38.77747540039271,-9.134120905453557,0,73,21.0,20667.0,984.1428571428572,0,5,5
3506,Bsc. Laura Ellington,female,1953-05-20 09:03:00,1.0,1.0,0.0,8.0,15495.0,195.0,5.0,705.0,761.0,845.0,1391.0,1410.0,148.0,53.0,3802.0,0.1437112495545632,1997.0,993859.0,38.714990684302784,-9.164944069785289,0,70,24.0,21003.0,875.125,1,5,5
20888,Vivian Phillips,female,1986-08-17 03:59:00,1.0,0.0,1.0,8.0,13720.0,200.0,18.0,808.0,1038.0,475.0,1567.0,1398.0,111.0,59.0,3952.0,0.1521939962595621,2004.0,,38.74012944594773,-9.149328329964744,0,37,17.0,19376.0,1139.764705882353,0,5,5
21283,Donald Daniels,male,1979-08-22 07:18:00,2.0,0.0,2.0,9.0,14816.0,196.0,11.0,792.0,1020.0,575.0,1572.0,1453.0,24.0,52.0,3990.0,0.1569374679021897,2001.0,,38.77893316681096,-9.178807290576632,0,44,20.0,20500.0,1025.0,0,5,5
29615,Anita Burke,female,1961-06-03 12:11:00,1.0,0.0,1.0,8.0,14772.0,182.0,9.0,809.0,868.0,586.0,1683.0,1539.0,169.0,55.0,3755.0,0.1481150745103602,1999.0,,38.71384990230219,-9.181612268290316,0,62,22.0,20663.0,939.2272727272727,0,5,5
18806,Eric Kahn,male,1955-06-01 07:44:00,1.0,1.0,0.0,8.0,16911.0,208.0,10.0,767.0,796.0,742.0,1487.0,1475.0,184.0,41.0,4442.0,0.1476182649291751,2005.0,,38.785941372367176,-9.137539529163243,0,68,16.0,22611.0,1413.1875,0,5,5
23217,Linda Brinkman,female,1968-10-17 03:06:00,1.0,1.0,1.0,8.0,14145.0,194.0,9.0,967.0,828.0,794.0,1530.0,1562.0,244.0,46.0,4475.0,0.1534882389101564,2002.0,,38.745652414133154,-9.169942872149868,0,55,19.0,20310.0,1068.9473684210527,0,5,5
20427,Angela Williams,female,1984-11-06 11:05:00,2.0,0.0,0.0,8.0,15651.0,196.0,9.0,860.0,892.0,513.0,1472.0,1601.0,366.0,62.0,4365.0,0.1418223203152248,2000.0,,38.76855528767327,-9.160723470169213,0,39,21.0,21613.0,1029.190476190476,0,5,5
18457,Joseph Darnell,male,2001-06-28 03:40:00,1.0,1.0,0.0,8.0,14585.0,204.0,8.0,876.0,803.0,654.0,1625.0,1318.0,238.0,52.0,3945.0,0.1472052338122644,1997.0,,38.78039342510992,-9.15155971012778,0,22,24.0,20355.0,848.125,0,5,5
8915,Bsc. Cynthia Gage,female,1951-08-29 09:41:00,1.0,0.0,0.0,8.0,13570.0,210.0,6.0,766.0,902.0,525.0,1647.0,1448.0,97.0,52.0,3801.0,0.1506882457877926,1998.0,955162.0,38.76776464752308,-9.189765194938898,0,72,23.0,19217.0,835.5217391304348,1,5,5
1371,Bsc. Nathan Young,male,1967-03-26 06:59:00,1.0,1.0,2.0,8.0,15932.0,202.0,10.0,954.0,855.0,569.0,1232.0,1342.0,243.0,57.0,5097.0,0.1539171977945361,2000.0,986513.0,38.78594674039888,-9.183321718203128,0,56,21.0,21386.0,1018.3809523809524,1,5,5
12954,Susan Shields,female,1942-11-02 12:47:00,1.0,1.0,1.0,8.0,16047.0,213.0,6.0,738.0,1077.0,652.0,1672.0,1518.0,76.0,53.0,4025.0,0.1489609927170542,1997.0,963525.0,38.766448999927,-9.182683934747226,0,81,24.0,22046.0,918.5833333333334,0,5,5
2004,Phd. Alvin Young,male,1958-04-22 12:27:00,2.0,0.0,1.0,8.0,13581.0,206.0,18.0,748.0,940.0,747.0,1502.0,1524.0,5.0,52.0,4459.0,0.1443168650639612,1999.0,976414.0,38.7389181375377,-9.193768763806847,0,65,22.0,19305.0,877.5,3,5,5
23058,Peggy Galow,female,1982-01-12 04:25:00,0.0,1.0,1.0,7.0,14529.0,196.0,14.0,753.0,910.0,768.0,1422.0,1473.0,26.0,49.0,3785.0,0.1570838202253008,2005.0,,38.76841980340486,-9.160642715231496,0,41,16.0,20126.0,1257.875,0,5,5
6208,Msc. Jeremy Hogans,male,1993-01-24 03:14:00,0.0,0.0,2.0,8.0,15141.0,188.0,20.0,818.0,887.0,457.0,1583.0,1388.0,222.0,45.0,3724.0,0.1488297475868727,2001.0,973804.0,38.78475153210668,-9.123673671396094,0,30,20.0,20729.0,1036.45,2,5,5
9106,Bsc. Elizabeth Fuentes,female,1952-02-16 08:55:00,1.0,1.0,1.0,8.0,13287.0,201.0,11.0,687.0,876.0,520.0,1463.0,1546.0,2.0,55.0,3984.0,0.1431354548134613,1998.0,969746.0,38.73429439480952,-9.1878828583808,0,71,23.0,18637.0,810.304347826087,1,5,5
6641,Bsc. Kenneth Russell,male,1963-03-04 11:34:00,1.0,1.0,1.0,8.0,15677.0,193.0,9.0,823.0,1021.0,703.0,1440.0,1436.0,280.0,45.0,3610.0,0.1559505179553996,2004.0,995796.0,38.787177420847385,-9.172974422343188,0,60,17.0,21618.0,1271.6470588235295,1,5,5
28513,Rose Josselyn,female,1957-07-14 03:14:00,1.0,0.0,1.0,7.0,18852.0,199.0,15.0,868.0,808.0,472.0,1692.0,1665.0,110.0,52.0,3827.0,0.1386255426151113,2003.0,,38.716760540628606,-9.163758904484876,0,66,18.0,24718.0,1373.2222222222222,0,5,5
250,Phd. Michael Reed,male,1957-10-27 11:25:00,1.0,1.0,1.0,8.0,12598.0,183.0,12.0,879.0,1025.0,627.0,1476.0,1659.0,280.0,56.0,3467.0,0.1409264395860296,2001.0,903748.0,38.76273528275568,-9.189938834363227,0,66,20.0,18783.0,939.15,3,5,5
11970,Nicole Pippin,female,1955-10-04 11:58:00,1.0,0.0,3.0,8.0,15085.0,210.0,17.0,850.0,967.0,526.0,1546.0,1415.0,136.0,48.0,3976.0,0.1506205441906664,1998.0,902131.0,38.78488133545353,-9.186231191798102,0,68,23.0,20783.0,903.608695652174,0,5,5
8266,Msc. Vida Ramirez,female,1941-11-10 08:09:00,1.0,1.0,3.0,8.0,15668.0,197.0,17.0,866.0,953.0,602.0,1457.0,1478.0,205.0,43.0,3672.0,0.1593283703096231,1996.0,974645.0,38.74656801653749,-9.164826378004944,0,82,25.0,21469.0,858.76,2,5,5
24760,William Slade,male,1994-04-04 01:33:00,1.0,0.0,2.0,8.0,14958.0,194.0,8.0,906.0,802.0,734.0,1392.0,1370.0,179.0,49.0,3921.0,0.1553585613314244,2005.0,,38.74761687204497,-9.162708396929668,0,29,16.0,20584.0,1286.5,0,5,5
25000,Joanne Rodriguez,female,1981-09-03 12:25:00,1.0,0.0,3.0,9.0,13832.0,195.0,17.0,836.0,961.0,534.0,1423.0,1612.0,137.0,49.0,3323.0,0.1452352608303627,2000.0,,38.77602645268113,-9.133291932293403,0,42,21.0,19579.0,932.3333333333334,0,5,5
13278,Susan Ramirez,female,1950-02-01 03:19:00,0.0,0.0,1.0,7.0,14393.0,193.0,3.0,951.0,1018.0,575.0,1476.0,1597.0,69.0,36.0,4508.0,0.1488969675730099,1996.0,924151.0,38.7502307734658,-9.116763600455576,0,73,25.0,20308.0,812.32,0,5,5
12371,Clarence Fields,male,1971-11-08 03:17:00,1.0,1.0,0.0,8.0,14984.0,186.0,7.0,733.0,904.0,577.0,1715.0,1830.0,408.0,41.0,3328.0,0.1441872260247896,1996.0,979252.0,38.77844406800735,-9.165678072509428,0,52,25.0,21378.0,855.12,0,5,5
5571,Msc. Roderick Storer,male,1998-03-14 02:43:00,0.0,0.0,0.0,8.0,14462.0,195.0,12.0,616.0,878.0,582.0,1639.0,1501.0,240.0,55.0,3016.0,0.1537896870644328,1998.0,997899.0,38.71189801986224,-9.184130587367497,0,25,23.0,20168.0,876.8695652173913,2,5,5
6860,Msc. Fred Fulgham,male,1974-12-16 02:19:00,0.0,0.0,1.0,8.0,14540.0,204.0,13.0,867.0,768.0,741.0,1520.0,1430.0,407.0,48.0,4522.0,0.1461892480129289,1994.0,943752.0,38.78605021309254,-9.124485519129202,0,49,27.0,20525.0,760.1851851851852,2,5,5
8226,Phd. Patricia Mathwich,female,1989-07-06 09:36:00,1.0,1.0,2.0,9.0,17063.0,208.0,9.0,859.0,946.0,531.0,1583.0,1475.0,319.0,49.0,3694.0,0.1536953688353008,2001.0,934941.0,38.71350132543106,-9.152628209422495,0,34,20.0,23033.0,1151.65,3,5,5
24898,Casey Fisher,female,1971-12-28 01:58:00,1.0,0.0,3.0,8.0,14242.0,204.0,19.0,803.0,736.0,496.0,1478.0,1507.0,269.0,45.0,4369.0,0.1479886724528786,2004.0,,38.78275390350455,-9.118265049152775,0,52,17.0,19780.0,1163.529411764706,0,5,5
15692,Dorothy Bryant,female,1961-05-03 06:03:00,1.0,0.0,0.0,8.0,16302.0,201.0,15.0,898.0,814.0,606.0,1471.0,1617.0,326.0,50.0,3661.0,0.15008648878115,1999.0,905278.0,38.77337398730023,-9.17319501963369,0,62,22.0,22285.0,1012.9545454545456,0,5,5
