customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,is_business,age,years_as_customer,lifetime_spend,spend_per_year,education_level,2D_DBSCAN_clusters,3D_DBSCAN_cluster
12589,Phd. Russell Crumrine,male,1949-08-05 12:24:00,1.0,1.0,1.0,2.0,196.0,4934.0,21.0,20.0,1581.0,539.0,11.0,45.0,39.0,1813.0,78.0,0.1020347799222275,2008.0,,38.73976034048693,-9.188425727628198,0,74,13.0,9178.0,706.0,3,1,1
29363,Gina Allen,female,1954-04-09 05:31:00,1.0,0.0,0.0,2.0,223.0,4370.0,21.0,20.0,1531.0,434.0,46.0,70.0,76.0,1939.0,71.0,0.1015060075736514,2013.0,,38.738342261619486,-9.11730067618275,0,69,8.0,8709.0,1088.625,0,1,1
6772,Msc. Fern Corn,female,1954-08-01 07:09:00,0.0,0.0,0.0,2.0,196.0,5651.0,21.0,20.0,1505.0,528.0,38.0,6.0,46.0,1981.0,67.0,0.1004121195338488,2007.0,,38.73033597897902,-9.120444865928908,0,69,14.0,9971.0,712.2142857142857,2,1,1
3516,Msc. Alma Arias,female,1966-11-25 10:29:00,1.0,0.0,0.0,1.0,206.0,5044.0,21.0,22.0,1481.0,454.0,0.0,58.0,38.0,1935.0,95.0,0.0989570114803015,2012.0,,38.747972939854215,-9.1847373602771,0,57,9.0,9238.0,1026.4444444444443,2,1,1
24734,Lee Chaffin,male,1993-10-19 08:02:00,1.0,0.0,0.0,3.0,203.0,4840.0,22.0,21.0,1557.0,520.0,86.0,11.0,46.0,2100.0,117.0,0.1004747322011987,2013.0,,38.70810977402967,-9.152628209422495,0,30,8.0,9384.0,1173.0,0,1,1
15906,Robin Pedersen,female,1956-01-20 06:35:00,0.0,0.0,0.0,2.0,214.0,4880.0,20.0,19.0,1530.0,459.0,37.0,2.0,10.0,2176.0,98.0,0.1011421663642238,2011.0,,38.75327657052075,-9.170485700923455,0,67,10.0,9327.0,932.7,0,1,1
6384,Bsc. Clarence Draeger,male,1953-05-24 10:12:00,1.0,0.0,0.0,1.0,209.0,6319.0,22.0,19.0,1520.0,450.0,56.0,103.0,55.0,2137.0,74.0,0.1007999678506141,2010.0,,38.76616293088937,-9.153862969517313,0,70,11.0,10868.0,988.0,1,1,1
24405,James Joubert,male,1941-01-31 01:28:00,1.0,0.0,1.0,3.0,209.0,5643.0,21.0,18.0,1515.0,494.0,13.0,14.0,53.0,1723.0,89.0,0.0990861282658577,2006.0,,38.77481702991913,-9.16326603718129,0,82,15.0,9682.0,645.4666666666667,0,1,1
12355,Bsc. Logan Midgett,male,1970-08-02 01:39:00,1.0,0.0,1.0,2.0,204.0,5075.0,20.0,22.0,1471.0,423.0,45.0,15.0,11.0,2026.0,101.0,0.0999191363421214,2012.0,,38.78141262423573,-9.174301768350192,0,53,9.0,9292.0,1032.4444444444443,1,1,1
19652,Joseph Voeltner,male,1953-01-17 01:42:00,0.0,0.0,0.0,2.0,225.0,5747.0,21.0,18.0,1448.0,475.0,34.0,87.0,64.0,2242.0,118.0,0.1015103141503449,2011.0,,38.74520073156269,-9.19352012463136,0,70,10.0,10340.0,1034.0,0,1,1
16744,Pamela Bakke,female,1962-05-15 07:41:00,1.0,0.0,1.0,3.0,206.0,5996.0,20.0,21.0,1554.0,543.0,25.0,123.0,47.0,1954.0,76.0,0.1016604484700174,2010.0,,38.7360897426595,-9.161595572494942,0,61,11.0,10469.0,951.7272727272727,0,1,1
12590,Bsc. Yvette Burnett,female,1986-10-24 12:08:00,0.0,0.0,0.0,2.0,182.0,5076.0,21.0,17.0,1496.0,425.0,11.0,7.0,56.0,2113.0,95.0,0.0953208278479999,2006.0,,38.73530149087502,-9.167740511464997,0,37,15.0,9383.0,625.5333333333333,1,1,1
16392,Mary Herrington,female,1968-06-27 11:55:00,0.0,0.0,0.0,2.0,217.0,4285.0,21.0,19.0,1538.0,392.0,122.0,70.0,57.0,1932.0,103.0,0.0994254404663803,2010.0,,38.72061502191082,-9.134293796487771,0,55,11.0,8632.0,784.7272727272727,0,1,1
3610,Bsc. Stephen Lawrence,male,1958-03-25 05:15:00,1.0,0.0,1.0,2.0,222.0,5244.0,21.0,20.0,1412.0,536.0,65.0,102.0,24.0,2187.0,111.0,0.1013215944607541,2006.0,,38.78410922049781,-9.16338008794607,0,65,15.0,9812.0,654.1333333333333,1,1,1
11560,Bsc. Maurine Purgason,female,1951-08-31 05:32:00,1.0,0.0,1.0,2.0,189.0,4253.0,22.0,21.0,1465.0,436.0,103.0,110.0,65.0,2082.0,101.0,0.100011153338786,2015.0,,38.718879735937655,-9.152628209422495,0,72,6.0,8724.0,1454.0,1,1,1
1479,Msc. Jeannette Ribeiro,female,1959-04-22 08:16:00,1.0,0.0,1.0,2.0,239.0,4621.0,21.0,19.0,1445.0,497.0,72.0,28.0,35.0,2149.0,101.0,0.0996525104982427,2007.0,948648.0,38.76415861356416,-9.136110413494624,0,64,14.0,9105.0,650.3571428571429,2,1,1
23437,Ivy Bowman,female,1958-12-29 05:44:00,1.0,0.0,0.0,2.0,199.0,5023.0,19.0,22.0,1504.0,558.0,97.0,58.0,59.0,2108.0,79.0,0.0994425089036375,2007.0,,38.78059599913095,-9.122888994950264,0,65,14.0,9628.0,687.7142857142857,0,1,1
23138,Phillip Vachon,male,1978-04-09 08:05:00,1.0,0.0,0.0,1.0,182.0,4986.0,21.0,17.0,1488.0,470.0,71.0,27.0,43.0,2198.0,126.0,0.0971966107801103,2009.0,,38.77515101131485,-9.143959034062355,0,45,12.0,9482.0,790.1666666666666,0,1,1
25205,Susan Garcia,female,1946-04-02 07:34:00,0.0,0.0,1.0,2.0,198.0,5389.0,21.0,24.0,1514.0,422.0,43.0,64.0,61.0,1855.0,89.0,0.1045121679641269,2008.0,,38.732585233824096,-9.192665015809668,0,77,13.0,9570.0,736.1538461538462,0,1,1
16552,Aubrey Manns,female,1993-06-02 07:12:00,1.0,0.0,1.0,2.0,189.0,5374.0,22.0,15.0,1476.0,485.0,38.0,100.0,43.0,1928.0,120.0,0.099126055261931,2003.0,,38.76148907700756,-9.138902558958495,0,30,18.0,9648.0,536.0,0,1,1
26993,Candace King,female,1963-06-17 10:49:00,1.0,1.0,1.0,0.0,197.0,5193.0,19.0,22.0,1435.0,502.0,23.0,79.0,46.0,2082.0,124.0,0.0994950713362313,2012.0,,38.76620951002159,-9.173715515472091,0,60,9.0,9579.0,1064.3333333333333,0,1,1
22720,Daniel Flores,male,1958-07-09 09:06:00,0.0,0.0,1.0,3.0,211.0,5144.0,21.0,19.0,1536.0,541.0,69.0,32.0,61.0,2294.0,128.0,0.1000585234086522,2008.0,,38.73138032817455,-9.141327962662734,0,65,13.0,9907.0,762.0769230769231,0,1,1
14728,Msc. Mark Mitchell,male,1986-07-05 02:45:00,1.0,0.0,0.0,2.0,190.0,4529.0,19.0,18.0,1512.0,523.0,98.0,73.0,54.0,2024.0,97.0,0.1008163882599884,2008.0,,38.724992189089065,-9.149797007030823,0,37,13.0,9021.0,693.9230769230769,2,1,1
4456,Msc. Sylvia Inoue,female,1968-03-03 02:54:00,1.0,0.0,1.0,2.0,196.0,5834.0,19.0,17.0,1508.0,532.0,16.0,65.0,29.0,1873.0,85.0,0.099383937491554,2011.0,,38.76448693455022,-9.172312249135544,0,55,10.0,10070.0,1007.0,2,1,1
10161,Phd. Rebecca Sowell,female,1953-06-01 06:58:00,0.0,0.0,0.0,3.0,206.0,4231.0,21.0,21.0,1459.0,578.0,59.0,118.0,76.0,2217.0,55.0,0.0955314589634287,2011.0,,38.77316705019616,-9.185380030770071,0,70,10.0,8965.0,896.5,3,1,1
18926,Estrella Rooney,female,1952-04-16 05:50:00,0.0,0.0,1.0,3.0,177.0,4928.0,21.0,17.0,1474.0,457.0,37.0,121.0,52.0,2075.0,94.0,0.1023999925684808,2016.0,,38.753676792600416,-9.143626678927932,0,71,5.0,9338.0,1867.6,0,1,1
8484,Bsc. Michael Tyson,male,1981-09-24 11:17:00,1.0,0.0,1.0,2.0,211.0,4402.0,21.0,18.0,1446.0,606.0,58.0,55.0,44.0,1919.0,94.0,0.0975995932971222,2014.0,,38.78413504465586,-9.184753868186696,0,42,7.0,8759.0,1251.2857142857142,1,1,1
27944,Thomas Hernandez,male,1947-06-22 08:56:00,1.0,0.0,0.0,2.0,157.0,4731.0,21.0,20.0,1477.0,499.0,54.0,104.0,54.0,2114.0,114.0,0.1023431981916421,2008.0,,38.7779821902025,-9.126218152561998,0,76,13.0,9210.0,708.4615384615385,0,1,1
13107,Bsc. Jimmie Fong,male,1959-01-25 11:31:00,1.0,0.0,0.0,2.0,199.0,5077.0,21.0,17.0,1556.0,502.0,52.0,50.0,82.0,2005.0,129.0,0.0995891853091533,2011.0,,38.75986595301796,-9.14755217319773,0,64,10.0,9540.0,954.0,1,1,1
14679,Msc. Charles Morris,male,1978-04-24 06:47:00,0.0,0.0,0.0,2.0,215.0,4846.0,22.0,20.0,1558.0,512.0,3.0,28.0,39.0,2245.0,93.0,0.0976586454439428,2008.0,,38.77558141610413,-9.148064761744646,0,45,13.0,9466.0,728.1538461538462,2,1,1
23516,Jenifer Swanson,female,1951-02-23 01:13:00,1.0,0.0,0.0,2.0,217.0,4683.0,23.0,21.0,1560.0,579.0,93.0,44.0,41.0,1887.0,61.0,0.1016834363895656,2012.0,,38.71566113329681,-9.152628209422495,0,72,9.0,9125.0,1013.8888888888888,0,1,1
11355,Msc. Karen Thomas,female,1952-07-16 12:03:00,1.0,0.0,1.0,2.0,195.0,3565.0,21.0,22.0,1506.0,564.0,22.0,62.0,65.0,1972.0,79.0,0.1019950596282875,2010.0,,38.72258657911961,-9.187662714059876,0,71,11.0,7973.0,724.8181818181819,2,1,1
29356,Scott James,male,1988-08-06 12:25:00,0.0,0.0,1.0,2.0,197.0,5352.0,21.0,21.0,1478.0,507.0,32.0,45.0,74.0,1968.0,111.0,0.099686484156361,2013.0,,38.7360973971366,-9.12659092765774,0,35,8.0,9674.0,1209.25,0,1,1
23125,Valeri Byrne,female,1964-04-18 12:47:00,1.0,0.0,0.0,2.0,190.0,5089.0,21.0,20.0,1548.0,519.0,0.0,42.0,97.0,2060.0,124.0,0.0992434103468869,2014.0,,38.74468445077239,-9.196383066761513,0,59,7.0,9565.0,1366.428571428571,0,1,1
4746,Msc. Carolyn Carmona,female,1968-06-11 04:35:00,1.0,0.0,0.0,2.0,203.0,5670.0,19.0,20.0,1470.0,453.0,2.0,101.0,46.0,1831.0,124.0,0.100102132295412,2013.0,,38.77243970679714,-9.14000824779868,0,55,8.0,9796.0,1224.5,2,1,1
16854,Meredith Hill,female,1952-01-23 03:47:00,1.0,0.0,0.0,2.0,187.0,5252.0,23.0,22.0,1459.0,485.0,109.0,6.0,49.0,1849.0,84.0,0.1011374756019956,2008.0,,38.764001738068686,-9.1673732678448,0,71,13.0,9418.0,724.4615384615385,0,1,1
24108,Eric Love,male,1958-07-15 09:15:00,0.0,0.0,0.0,2.0,233.0,4001.0,19.0,20.0,1502.0,549.0,4.0,91.0,47.0,2022.0,107.0,0.0990772325459363,2011.0,,38.72910032362286,-9.190868588551494,0,65,10.0,8469.0,846.9,0,1,1
22145,Lisa Romo,female,1950-08-23 01:03:00,0.0,0.0,0.0,1.0,195.0,6170.0,20.0,20.0,1564.0,520.0,31.0,30.0,58.0,2126.0,78.0,0.1005264014035175,2005.0,,38.7516575603717,-9.142439007365711,0,73,16.0,10714.0,669.625,0,1,1
23249,Patricia Davis,female,1947-05-14 01:07:00,1.0,0.0,1.0,2.0,237.0,5192.0,20.0,23.0,1532.0,463.0,23.0,108.0,57.0,2173.0,100.0,0.0991652703860871,2010.0,,38.76180813728105,-9.137535590067614,0,76,11.0,9808.0,891.6363636363636,0,1,1
5896,Msc. Richard Gunn,male,1998-05-29 03:37:00,0.0,0.0,0.0,2.0,209.0,5632.0,21.0,17.0,1339.0,478.0,63.0,17.0,53.0,1977.0,69.0,0.1027261425458874,2014.0,,38.735368761592646,-9.186268263403525,0,25,7.0,9785.0,1397.857142857143,2,1,1
9814,Bsc. Kenneth Scala,male,1948-05-03 11:29:00,1.0,0.0,1.0,3.0,187.0,3272.0,19.0,24.0,1416.0,540.0,30.0,48.0,17.0,2038.0,100.0,0.0995684291923039,2011.0,,38.75938787767362,-9.125497785728031,0,75,10.0,7572.0,757.2,1,1,1
231,Bsc. Kevin Manuel,male,1974-08-09 10:22:00,1.0,0.0,0.0,2.0,199.0,5089.0,22.0,18.0,1548.0,484.0,76.0,14.0,34.0,1962.0,92.0,0.1007605228694925,2012.0,958880.0,38.75415285515067,-9.139091943220077,0,49,9.0,9424.0,1047.111111111111,1,1,1
18544,Vesta Donnelly,female,1942-02-10 12:22:00,1.0,0.0,1.0,2.0,202.0,4499.0,20.0,18.0,1412.0,475.0,42.0,86.0,65.0,2111.0,100.0,0.1005051949263882,2008.0,,38.74053967015432,-9.182560652998882,0,81,13.0,8910.0,685.3846153846154,0,1,1
16379,Rosella Sandford,female,1971-01-23 07:53:00,1.0,0.0,0.0,2.0,193.0,3757.0,21.0,19.0,1474.0,588.0,23.0,47.0,22.0,1997.0,123.0,0.09770648716928,2013.0,,38.78725233980569,-9.18220250587856,0,52,8.0,8120.0,1015.0,0,1,1
11073,Phd. Daniel Giannone,male,1970-03-28 02:16:00,0.0,0.0,1.0,2.0,184.0,4668.0,21.0,21.0,1496.0,530.0,66.0,44.0,20.0,2064.0,74.0,0.1033675760030177,2007.0,,38.77059996444918,-9.127126723011786,0,53,14.0,9093.0,649.5,3,1,1
16496,Judy Dergance,female,1946-10-18 05:32:00,0.0,0.0,0.0,2.0,195.0,5293.0,20.0,20.0,1601.0,396.0,55.0,22.0,24.0,1945.0,102.0,0.1002366128143992,2015.0,,38.73806890852528,-9.1554669340007,0,77,6.0,9551.0,1591.8333333333333,0,1,1
14572,Msc. Sara Barrett,female,1959-11-29 09:03:00,0.0,0.0,0.0,2.0,206.0,5236.0,21.0,23.0,1560.0,461.0,79.0,108.0,39.0,2097.0,82.0,0.1035632241094611,2007.0,,38.71616272694632,-9.17177390013261,0,64,14.0,9809.0,700.6428571428571,2,1,1
9191,Bsc. Natalie Mann,female,1954-04-05 12:04:00,0.0,0.0,0.0,2.0,227.0,5651.0,22.0,19.0,1531.0,524.0,3.0,22.0,52.0,1916.0,106.0,0.0977966976736779,2012.0,,38.779433599398935,-9.173051212419024,0,69,9.0,9945.0,1105.0,1,1,1
19007,Erma Foy,female,1947-04-08 09:43:00,0.0,0.0,0.0,2.0,193.0,4833.0,20.0,16.0,1417.0,536.0,44.0,2.0,85.0,2132.0,118.0,0.1001099456181543,2010.0,,38.765823467265946,-9.132991625146047,0,76,11.0,9258.0,841.6363636363636,0,1,1
20710,Jody Pefferkorn,male,1962-08-13 02:17:00,1.0,0.0,1.0,2.0,185.0,4746.0,21.0,20.0,1523.0,521.0,59.0,55.0,57.0,1956.0,74.0,0.0970755514063541,2011.0,,38.73798746296041,-9.121754564891406,0,61,10.0,9122.0,912.2,0,1,1
26281,Alma Holman,female,1950-10-13 05:38:00,1.0,0.0,0.0,2.0,190.0,4786.0,18.0,22.0,1564.0,486.0,7.0,121.0,29.0,1893.0,104.0,0.0971431200665842,2008.0,,38.73191060306641,-9.15620409074606,0,73,13.0,9098.0,699.8461538461538,0,1,1
15167,Msc. Louise Lovato,female,1978-04-05 06:22:00,1.0,0.0,0.0,1.0,247.0,5725.0,21.0,18.0,1495.0,471.0,16.0,79.0,26.0,1933.0,101.0,0.1015005696551818,2013.0,,38.73951035116611,-9.145810085441015,0,45,8.0,10010.0,1251.25,2,1,1
27562,Bryan Reph,male,1973-09-28 03:00:00,0.0,0.0,0.0,3.0,188.0,5038.0,18.0,18.0,1547.0,553.0,56.0,74.0,62.0,2134.0,132.0,0.0985994813957908,2007.0,,38.78710233581858,-9.175249089684414,0,50,14.0,9670.0,690.7142857142857,0,1,1
19289,Mark Lee,male,1978-06-03 05:48:00,1.0,0.0,0.0,1.0,198.0,5324.0,23.0,18.0,1499.0,550.0,7.0,25.0,58.0,2026.0,69.0,0.101252978099832,2012.0,,38.73785915509442,-9.116737321430127,0,45,9.0,9705.0,1078.3333333333333,0,1,1
17503,Laura Smith,female,1956-05-25 08:57:00,1.0,0.0,1.0,2.0,171.0,5000.0,20.0,21.0,1496.0,438.0,81.0,18.0,84.0,1925.0,100.0,0.0975799267741144,2011.0,,38.73349418137764,-9.119412852625574,0,67,10.0,9234.0,923.4,0,1,1
16218,Michael Pigg,male,1979-06-20 07:29:00,1.0,0.0,1.0,3.0,214.0,5016.0,20.0,19.0,1495.0,458.0,3.0,42.0,65.0,2097.0,129.0,0.0946735437237834,2014.0,,38.73364339989211,-9.163530694425448,0,44,7.0,9409.0,1344.142857142857,0,1,1
12938,Phd. Margaret Waldo,female,1970-08-14 07:26:00,0.0,0.0,1.0,1.0,188.0,5620.0,22.0,20.0,1506.0,511.0,48.0,93.0,81.0,1972.0,104.0,0.0995813974429186,2013.0,,38.75570145474651,-9.14015329476518,0,53,8.0,10039.0,1254.875,3,1,1
14376,Msc. Serina Couture,female,1944-10-17 09:12:00,1.0,0.0,0.0,2.0,194.0,5480.0,19.0,18.0,1580.0,448.0,74.0,109.0,41.0,1900.0,66.0,0.100865744545286,2010.0,,38.73556966498925,-9.144892513253405,0,79,11.0,9844.0,894.9090909090909,2,1,1
5788,Msc. Christy Lamar,female,1956-01-27 08:30:00,1.0,0.0,0.0,1.0,186.0,4304.0,21.0,23.0,1520.0,460.0,7.0,140.0,67.0,2028.0,125.0,0.1013781858995114,2016.0,,38.754385566388486,-9.169801642959827,0,67,5.0,8735.0,1747.0,2,1,1
13147,Bsc. Teresa Sum,female,1956-02-08 09:52:00,0.0,0.0,0.0,2.0,197.0,5162.0,20.0,22.0,1531.0,567.0,51.0,26.0,62.0,2158.0,89.0,0.1008377417179208,2010.0,,38.74919369539621,-9.191136736198702,0,67,11.0,9776.0,888.7272727272727,1,1,1
6865,Phd. Stephen Snow,male,1961-03-21 08:27:00,1.0,0.0,1.0,2.0,223.0,4472.0,21.0,17.0,1477.0,539.0,87.0,55.0,73.0,2028.0,93.0,0.0999757279453439,2013.0,,38.71837250159352,-9.152628209422495,0,62,8.0,8971.0,1121.375,3,1,1
3142,Bsc. Paul Killinger,male,1951-09-02 07:44:00,1.0,0.0,1.0,2.0,193.0,4989.0,21.0,20.0,1497.0,488.0,76.0,14.0,62.0,2189.0,103.0,0.0986796945253167,2012.0,,38.754439380132496,-9.17911246753527,0,72,9.0,9528.0,1058.6666666666667,1,1,1
9211,Msc. Richard Collins,male,1946-11-17 06:33:00,1.0,0.0,1.0,2.0,211.0,4792.0,21.0,21.0,1562.0,537.0,30.0,6.0,14.0,1889.0,95.0,0.0974183942680708,2013.0,,38.76214153152209,-9.144877234909863,0,77,8.0,9062.0,1132.75,2,1,1
441,Phd. Russell Svec,male,1945-04-15 12:52:00,0.0,0.0,0.0,2.0,189.0,5399.0,23.0,20.0,1499.0,444.0,86.0,54.0,21.0,1968.0,92.0,0.1014230737498591,2010.0,962722.0,38.7863006547884,-9.16610465198805,0,78,11.0,9680.0,880.0,3,1,1
11012,Bsc. Donald Brown,male,1958-11-07 10:40:00,1.0,0.0,1.0,2.0,191.0,4321.0,21.0,18.0,1446.0,467.0,4.0,71.0,58.0,1982.0,84.0,0.0957298997901296,2010.0,,38.70998813529532,-9.140940484597587,0,65,11.0,8558.0,778.0,1,1,1
13293,Bsc. Spencer Leppert,male,1950-11-25 04:52:00,0.0,0.0,0.0,2.0,197.0,5296.0,20.0,19.0,1520.0,493.0,58.0,74.0,39.0,2146.0,113.0,0.0975348481221641,2010.0,,38.78666443176888,-9.154706092639504,0,73,11.0,9842.0,894.7272727272727,1,1,1
17744,Cuc Fultz,female,1950-07-05 03:55:00,1.0,0.0,1.0,2.0,206.0,6447.0,20.0,20.0,1536.0,444.0,71.0,64.0,64.0,2001.0,93.0,0.0985512837224064,2007.0,,38.763496279980586,-9.182100571873656,0,73,14.0,10853.0,775.2142857142857,0,1,1
17200,Kevin Hubbard,male,1956-04-15 02:04:00,0.0,1.0,1.0,2.0,227.0,4454.0,21.0,22.0,1391.0,526.0,58.0,53.0,31.0,1905.0,87.0,0.0974227745686731,2010.0,,38.723198342876735,-9.169056768294194,0,67,11.0,8667.0,787.9090909090909,0,1,1
3265,Bsc. Mary Whittmore,female,1940-10-30 05:21:00,1.0,0.0,0.0,2.0,161.0,4381.0,20.0,17.0,1508.0,555.0,113.0,139.0,35.0,2246.0,94.0,0.1028879833615891,2010.0,,38.78762574544485,-9.150262274728483,0,83,11.0,9155.0,832.2727272727273,1,1,1
3289,Bsc. Yvonne Pelt,female,1984-12-01 07:23:00,0.0,0.0,0.0,1.0,160.0,4727.0,20.0,20.0,1539.0,394.0,59.0,61.0,52.0,1855.0,131.0,0.1007041510164176,2011.0,,38.76243673329572,-9.125817262764182,0,39,10.0,8867.0,886.7,1,1,1
5373,Msc. Janet Chavers,female,1969-09-10 05:21:00,1.0,0.0,0.0,2.0,224.0,5183.0,22.0,16.0,1462.0,475.0,1.0,55.0,45.0,2050.0,92.0,0.1013601129453041,2008.0,,38.75011710031888,-9.131352904172488,0,54,13.0,9511.0,731.6153846153846,2,1,1
13233,Bsc. Jonathan Espinoza,male,1978-12-19 05:42:00,1.0,0.0,1.0,2.0,199.0,4714.0,21.0,20.0,1474.0,546.0,15.0,112.0,50.0,2078.0,99.0,0.0991385002534071,2013.0,,38.78486504706022,-9.163037028797518,0,45,8.0,9208.0,1151.0,1,1,1
10276,Bsc. Jennifer Ray,female,1959-11-23 01:26:00,1.0,0.0,1.0,2.0,224.0,4717.0,20.0,24.0,1559.0,550.0,43.0,88.0,25.0,2019.0,108.0,0.0948163103977584,2009.0,,38.76302045667513,-9.131325206641897,0,64,12.0,9249.0,770.75,1,1,1
29234,Pauline Helms,female,1964-06-24 09:08:00,1.0,0.0,1.0,1.0,171.0,4939.0,19.0,21.0,1557.0,545.0,30.0,48.0,82.0,1972.0,84.0,0.101485026867998,2010.0,,38.77517162561831,-9.12641921679227,0,59,11.0,9365.0,851.3636363636364,0,1,1
13094,Bsc. Larry Stocks,male,1978-12-16 01:59:00,1.0,0.0,1.0,1.0,167.0,6066.0,21.0,22.0,1459.0,473.0,31.0,52.0,54.0,2101.0,94.0,0.0977762860034402,2012.0,,38.72868944570135,-9.173824003531433,0,45,9.0,10425.0,1158.3333333333333,1,1,1
26711,Darla Jones,female,1959-06-12 10:16:00,1.0,0.0,0.0,3.0,181.0,4203.0,20.0,21.0,1512.0,488.0,94.0,32.0,23.0,1785.0,85.0,0.1009488966599565,2015.0,,38.771393962352604,-9.165714624589429,0,64,6.0,8339.0,1389.8333333333333,0,1,1
