customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude,is_business,age,years_as_customer,lifetime_spend,spend_per_year,education_level,2D_DBSCAN_clusters,3D_DBSCAN_cluster
17974,Steven Doherty,male,2000-02-05 09:04:00,0.0,0.0,0.0,2.0,83.0,21.0,22.0,14.0,186.0,837.0,59.0,57.0,44.0,102.0,75.0,0.1962658088339318,2018.0,,38.73391084852534,-9.157236890033568,0,23,3.0,1403.0,467.6666666666667,0,0,0
13655,Martha Butts,female,1999-04-13 03:47:00,0.0,0.0,0.0,2.0,115.0,16.0,21.0,18.0,211.0,852.0,42.0,59.0,49.0,104.0,83.0,0.2009384742518017,2019.0,,38.72522210166439,-9.155682803733942,0,24,2.0,1466.0,733.0,0,0,0
9014,Vicky Hollenbeck,female,1999-04-11 08:48:00,0.0,0.0,0.0,2.0,97.0,19.0,21.0,25.0,196.0,889.0,51.0,54.0,50.0,106.0,101.0,0.2020501593879924,2018.0,,38.74945131084303,-9.163462345082,0,24,3.0,1487.0,495.6666666666667,0,0,0
16621,June Diggs,female,2000-12-19 05:55:00,0.0,0.0,0.0,2.0,96.0,18.0,21.0,25.0,202.0,843.0,56.0,47.0,54.0,108.0,62.0,0.2008743154638853,2020.0,,38.75443693212115,-9.172412815554466,0,23,1.0,1449.0,1449.0,0,0,0
23059,Susana Wilson,female,2001-05-11 03:24:00,0.0,0.0,0.0,2.0,53.0,21.0,18.0,28.0,202.0,893.0,53.0,51.0,43.0,97.0,95.0,0.2029438173715839,2018.0,,38.74791512530292,-9.158407258631405,0,22,3.0,1441.0,480.3333333333333,0,0,0
22775,Sue Weis,female,1999-06-12 03:14:00,0.0,0.0,0.0,2.0,111.0,20.0,22.0,17.0,204.0,827.0,46.0,53.0,51.0,112.0,86.0,0.189214476122088,2019.0,,38.73229492895289,-9.154533675815523,0,24,2.0,1441.0,720.5,0,0,0
27997,Kenneth Gattison,male,2000-05-26 08:09:00,0.0,0.0,0.0,2.0,93.0,20.0,22.0,24.0,204.0,954.0,48.0,54.0,50.0,89.0,75.0,0.1998750390190347,2016.0,,38.658968419431496,-9.203676644866166,0,23,5.0,1536.0,307.2,0,0,0
2645,Ernesto Megginson,male,2000-03-30 12:51:00,0.0,0.0,0.0,2.0,117.0,18.0,23.0,20.0,200.0,907.0,46.0,40.0,45.0,103.0,85.0,0.2022034152812865,2017.0,,38.75263959081945,-9.151715736667017,0,23,4.0,1496.0,374.0,0,0,0
29564,Carol Rowley,female,2000-09-16 07:22:00,0.0,0.0,0.0,2.0,124.0,22.0,23.0,28.0,196.0,901.0,47.0,58.0,56.0,95.0,69.0,0.1939308132616444,2020.0,,38.74938644290818,-9.16039610879764,0,23,1.0,1527.0,1527.0,0,0,0
8509,Troy Lee,male,1999-11-19 08:43:00,0.0,0.0,0.0,2.0,68.0,20.0,22.0,14.0,186.0,855.0,49.0,45.0,51.0,103.0,70.0,0.204187510891844,2014.0,,38.75220865082542,-9.173614625422031,0,24,7.0,1391.0,198.7142857142857,0,0,0
2158,Raguel Cowman,female,2000-04-30 04:56:00,0.0,0.0,0.0,2.0,75.0,20.0,23.0,16.0,205.0,873.0,49.0,50.0,50.0,98.0,79.0,0.2009531145989975,2017.0,,38.75808625656992,-9.155368557354324,0,23,4.0,1436.0,359.0,0,0,0
346,Donald Bradley,male,1999-03-16 03:20:00,0.0,0.0,0.0,2.0,118.0,20.0,18.0,14.0,220.0,898.0,54.0,51.0,45.0,93.0,93.0,0.2008293806658838,2017.0,989905.0,38.668640404609405,-9.20395100895428,0,24,4.0,1513.0,378.25,0,0,0
13908,Alan Choice,male,2000-06-19 10:13:00,0.0,0.0,0.0,2.0,89.0,16.0,21.0,21.0,206.0,961.0,53.0,55.0,47.0,108.0,82.0,0.2024382029213486,2017.0,,38.66518562087149,-9.204989157297025,0,23,4.0,1556.0,389.0,0,0,0
20181,Tiffany Stafford,female,2001-01-01 09:40:00,0.0,0.0,0.0,2.0,132.0,20.0,23.0,17.0,196.0,872.0,54.0,52.0,50.0,108.0,87.0,0.1968907573297929,2019.0,,38.745536993282606,-9.17061177177445,0,22,2.0,1501.0,750.5,0,0,0
3850,Manuel Dalton,male,2000-06-11 12:13:00,0.0,0.0,0.0,2.0,100.0,24.0,23.0,23.0,197.0,951.0,50.0,46.0,44.0,99.0,68.0,0.1971538985668341,2018.0,,38.74601455945191,-9.151257577333464,0,23,3.0,1534.0,511.3333333333333,0,0,0
16088,Joshua Tran,male,1999-09-14 03:38:00,0.0,0.0,0.0,2.0,72.0,19.0,21.0,27.0,208.0,830.0,50.0,48.0,47.0,99.0,85.0,0.2015589946785035,2017.0,,38.72526427034059,-9.154979180870193,0,24,4.0,1400.0,350.0,0,0,0
20745,Benjamin Mcgrath,male,1999-04-26 10:29:00,0.0,0.0,0.0,2.0,108.0,20.0,22.0,23.0,198.0,864.0,55.0,49.0,47.0,91.0,72.0,0.1958756335969871,2016.0,,38.66598872231634,-9.19987440747555,0,24,5.0,1455.0,291.0,0,0,0
3590,Michael Sutherland,male,2000-03-21 01:13:00,0.0,0.0,0.0,2.0,87.0,16.0,22.0,21.0,199.0,879.0,48.0,51.0,49.0,103.0,85.0,0.1987455884298971,2015.0,,38.66406737036486,-9.199743654507827,0,23,6.0,1453.0,242.16666666666663,0,0,0
26068,Sylvie Ditch,female,1999-11-13 01:44:00,0.0,0.0,0.0,2.0,114.0,18.0,22.0,8.0,186.0,798.0,54.0,51.0,44.0,104.0,89.0,0.1985128038350566,2013.0,,38.66034180761144,-9.212805538084364,0,24,8.0,1377.0,172.125,0,0,0
4588,Sara Maguire,female,1999-08-06 11:51:00,0.0,0.0,0.0,2.0,79.0,19.0,21.0,21.0,213.0,977.0,49.0,49.0,44.0,102.0,79.0,0.2004119260286367,2015.0,,38.66365548889797,-9.202467061342274,0,24,6.0,1553.0,258.8333333333333,0,0,0
8551,Helen Coleman,female,1999-11-18 03:23:00,0.0,0.0,0.0,2.0,109.0,20.0,22.0,16.0,200.0,892.0,55.0,47.0,52.0,103.0,73.0,0.1920097932824588,2018.0,,38.74763288315052,-9.172572617050417,0,24,3.0,1494.0,498.0,0,0,0
20729,Travis Mullins,male,2001-02-06 12:50:00,0.0,0.0,0.0,2.0,80.0,18.0,21.0,25.0,206.0,876.0,51.0,53.0,49.0,85.0,84.0,0.1983054921622087,2016.0,,38.74692691985848,-9.165649848980513,0,22,5.0,1443.0,288.6,0,0,0
2162,Dorothy Warriner,female,1999-07-08 01:44:00,0.0,0.0,0.0,2.0,94.0,21.0,22.0,18.0,192.0,895.0,44.0,51.0,44.0,97.0,109.0,0.2088660340620308,2015.0,,38.73333117684196,-9.167535231745818,0,24,6.0,1456.0,242.66666666666663,0,0,0
13542,Gerald Porter,male,2001-01-02 08:29:00,0.0,0.0,0.0,2.0,86.0,19.0,21.0,19.0,188.0,821.0,48.0,49.0,48.0,93.0,59.0,0.206364454101091,2015.0,,38.743336165555895,-9.161042937798944,0,22,6.0,1371.0,228.5,0,0,0
24757,Timothy Nagy,male,2000-07-03 05:47:00,0.0,0.0,0.0,2.0,113.0,20.0,22.0,30.0,205.0,928.0,48.0,42.0,48.0,103.0,48.0,0.2021492223515716,2014.0,,38.74338048562051,-9.164836061975706,0,23,7.0,1537.0,219.57142857142856,0,0,0
26629,Ronnie Carson,male,2000-11-14 12:26:00,0.0,0.0,0.0,2.0,93.0,23.0,22.0,8.0,176.0,939.0,56.0,56.0,49.0,98.0,65.0,0.200319389755013,2019.0,,38.66157574284671,-9.202136945586968,0,23,2.0,1498.0,749.0,0,0,0
23302,Sally Harney,female,2000-12-30 01:41:00,0.0,0.0,0.0,2.0,116.0,20.0,23.0,13.0,195.0,885.0,54.0,53.0,48.0,98.0,75.0,0.1995720419678892,2016.0,,38.66757485668294,-9.20810826117864,0,23,5.0,1482.0,296.4,0,0,0
17338,John Guzman,male,1999-08-14 01:29:00,0.0,0.0,0.0,2.0,112.0,19.0,22.0,10.0,211.0,942.0,48.0,51.0,58.0,93.0,69.0,0.204640440746384,2017.0,,38.74558335066395,-9.16080966608439,0,24,4.0,1544.0,386.0,0,0,0
4467,Henry Baker,male,2000-05-05 02:25:00,0.0,0.0,0.0,2.0,120.0,17.0,22.0,19.0,195.0,863.0,56.0,46.0,55.0,96.0,82.0,0.2016874760772984,2018.0,,38.65388626563337,-9.19788427786678,0,23,3.0,1467.0,489.0,0,0,0
3625,Dawn Huang,female,2000-03-11 10:46:00,0.0,0.0,0.0,2.0,81.0,22.0,21.0,27.0,202.0,902.0,52.0,53.0,51.0,99.0,65.0,0.20074987844077,2013.0,,38.72638777763293,-9.160401077429947,0,23,8.0,1489.0,186.125,0,0,0
6923,Leslie Grant,female,2000-11-05 10:55:00,0.0,0.0,0.0,2.0,85.0,19.0,21.0,17.0,202.0,863.0,54.0,49.0,56.0,101.0,79.0,0.2038210459383975,2015.0,,38.7572039878678,-9.155010038009785,0,23,6.0,1446.0,241.0,0,0,0
18055,Lanny Greer,male,1999-03-09 07:18:00,0.0,0.0,0.0,2.0,79.0,19.0,21.0,23.0,218.0,852.0,51.0,48.0,53.0,95.0,68.0,0.1959909520079128,2016.0,,38.75684938687052,-9.163581564553152,0,24,5.0,1438.0,287.6,0,0,0
3634,David Rister,male,2001-09-27 03:59:00,0.0,0.0,0.0,2.0,89.0,20.0,23.0,15.0,186.0,982.0,52.0,48.0,48.0,99.0,87.0,0.2044213404512493,2016.0,,38.744408752854405,-9.158108090757732,0,22,5.0,1539.0,307.8,0,0,0
16035,Peter Sloan,male,2001-11-19 01:23:00,0.0,0.0,0.0,2.0,89.0,18.0,22.0,16.0,209.0,875.0,43.0,45.0,46.0,95.0,73.0,0.1955662636884601,2020.0,,38.75885842044998,-9.153067714580883,0,22,1.0,1436.0,1436.0,0,0,0
11120,Gregory Cole,male,2001-07-07 06:52:00,0.0,0.0,0.0,2.0,132.0,22.0,21.0,21.0,208.0,746.0,49.0,53.0,50.0,106.0,81.0,0.2062666627576004,2017.0,,38.6587230291053,-9.198746005811172,0,22,4.0,1387.0,346.75,0,0,0
14809,Dennis Burger,male,2001-10-06 01:21:00,0.0,0.0,0.0,2.0,95.0,16.0,23.0,19.0,199.0,862.0,49.0,49.0,56.0,98.0,81.0,0.1997180494759355,2018.0,,38.7432989545848,-9.160743698442344,0,22,3.0,1443.0,481.0,0,0,0
24188,Donald Condra,male,2000-02-13 08:31:00,0.0,0.0,0.0,2.0,77.0,19.0,22.0,14.0,201.0,977.0,41.0,55.0,57.0,98.0,79.0,0.2081049653408322,2017.0,,38.74367879309311,-9.156466915705282,0,23,4.0,1539.0,384.75,0,0,0
6345,Roy Langley,male,2001-10-15 06:18:00,0.0,0.0,0.0,2.0,150.0,23.0,18.0,23.0,184.0,949.0,50.0,53.0,46.0,96.0,84.0,0.2057818055116744,2014.0,,38.667824952095046,-9.202404301030196,0,22,7.0,1574.0,224.8571428571429,0,0,0
4598,Hermina Thrill,female,2001-03-25 02:47:00,0.0,0.0,0.0,2.0,108.0,21.0,20.0,18.0,217.0,893.0,52.0,49.0,43.0,100.0,87.0,0.1990284883864485,2017.0,,38.74726837556658,-9.15979627448982,0,22,4.0,1501.0,375.25,0,0,0
15022,Kimberly Goodin,female,1999-07-15 08:00:00,0.0,0.0,0.0,2.0,114.0,20.0,22.0,16.0,193.0,918.0,54.0,44.0,50.0,98.0,88.0,0.2053067611729493,2015.0,,38.74515686709109,-9.165982377267266,0,24,6.0,1507.0,251.16666666666663,0,0,0
7315,Patricia Deans,female,1999-06-09 04:16:00,0.0,0.0,0.0,2.0,111.0,23.0,23.0,12.0,193.0,902.0,58.0,45.0,55.0,101.0,95.0,0.1960671433725895,2016.0,,38.65889035234645,-9.19928235367324,0,24,5.0,1500.0,300.0,0,0,0
3493,David Matthews,male,2000-06-18 12:33:00,0.0,0.0,0.0,2.0,110.0,23.0,22.0,22.0,195.0,893.0,54.0,53.0,46.0,103.0,81.0,0.2008497772210324,2020.0,,38.737075845058605,-9.16563665384122,0,23,1.0,1499.0,1499.0,0,0,0
24772,Helen Perry,female,2000-03-30 10:13:00,0.0,0.0,0.0,2.0,135.0,17.0,23.0,21.0,217.0,907.0,56.0,53.0,49.0,98.0,95.0,0.2068427829157962,2017.0,,38.75318484575215,-9.156156510538596,0,23,4.0,1553.0,388.25,0,0,0
4888,Adrian Cahee,male,2001-04-28 12:54:00,0.0,0.0,0.0,2.0,95.0,22.0,18.0,22.0,205.0,858.0,50.0,48.0,53.0,102.0,69.0,0.2060935063550923,2017.0,,38.73932561182799,-9.16452176007105,0,22,4.0,1455.0,363.75,0,0,0
29371,Amy Lucas,female,1999-09-18 09:19:00,0.0,0.0,0.0,2.0,108.0,19.0,23.0,23.0,204.0,859.0,44.0,56.0,50.0,94.0,83.0,0.1955041514611225,2019.0,,38.756805775028965,-9.16114224004553,0,24,2.0,1457.0,728.5,0,0,0
7460,Walter Floyd,male,1999-04-16 02:45:00,0.0,0.0,0.0,2.0,112.0,19.0,22.0,16.0,199.0,841.0,47.0,49.0,45.0,99.0,82.0,0.2009481500226538,2019.0,,38.75827336336774,-9.166393812463063,0,24,2.0,1427.0,713.5,0,0,0
24910,Tommy Kowalski,male,1999-05-17 04:38:00,0.0,0.0,0.0,2.0,103.0,19.0,22.0,18.0,196.0,928.0,46.0,53.0,41.0,105.0,86.0,0.2002736652751775,2016.0,,38.7306887798716,-9.159699926705905,0,24,5.0,1509.0,301.8,0,0,0
29378,Beth Barrow,female,1999-06-07 09:46:00,0.0,0.0,0.0,2.0,111.0,19.0,22.0,30.0,199.0,946.0,39.0,52.0,48.0,99.0,76.0,0.1934859324094573,2017.0,,38.74419632864453,-9.168490273733225,0,24,4.0,1543.0,385.75,0,0,0
26164,Gary Kresge,male,2001-04-02 10:59:00,0.0,0.0,0.0,2.0,120.0,16.0,23.0,25.0,188.0,955.0,42.0,38.0,54.0,103.0,80.0,0.1971215361151932,2018.0,,38.75860309445756,-9.163951445457569,0,22,3.0,1541.0,513.6666666666666,0,0,0
21483,Corrine Rodriguez,female,2001-05-21 12:40:00,0.0,0.0,0.0,2.0,91.0,17.0,22.0,26.0,206.0,744.0,48.0,48.0,50.0,100.0,80.0,0.2005029632616824,2019.0,,38.75643907454359,-9.170770629692818,0,22,2.0,1330.0,665.0,0,0,0
19918,Albert Leach,male,2000-02-01 02:38:00,0.0,0.0,0.0,2.0,81.0,20.0,23.0,26.0,197.0,898.0,52.0,46.0,49.0,104.0,59.0,0.2068393737506979,2020.0,,38.75039576792128,-9.161429302484876,0,23,1.0,1473.0,1473.0,0,0,0
10859,Sherry Johnson,female,2000-05-27 06:01:00,0.0,0.0,0.0,2.0,135.0,21.0,22.0,13.0,176.0,882.0,45.0,51.0,46.0,104.0,86.0,0.2096671828183574,2019.0,,38.74378232420664,-9.168170181504388,0,23,2.0,1473.0,736.5,0,0,0
22268,Larry Ho,male,1999-01-20 04:35:00,0.0,0.0,0.0,2.0,110.0,22.0,22.0,20.0,220.0,936.0,50.0,50.0,51.0,96.0,62.0,0.1986845388962125,2018.0,,38.75051841493873,-9.155769118908738,0,24,3.0,1555.0,518.3333333333334,0,0,0
10904,Judith Wittstock,female,1999-04-17 04:34:00,0.0,0.0,0.0,2.0,88.0,15.0,20.0,10.0,189.0,898.0,53.0,65.0,44.0,97.0,82.0,0.1969765168117959,2015.0,,38.66088287667679,-9.206236661537758,0,24,6.0,1459.0,243.16666666666663,0,0,0
29955,Elise Hyatt,female,1999-05-17 05:32:00,0.0,0.0,0.0,2.0,116.0,19.0,20.0,18.0,191.0,948.0,54.0,56.0,50.0,109.0,77.0,0.1973708792344797,2015.0,,38.73960115982555,-9.162864162149509,0,24,6.0,1561.0,260.1666666666667,0,0,0
15325,Scott Hartmann,male,2001-07-20 11:33:00,0.0,0.0,0.0,2.0,128.0,23.0,22.0,23.0,184.0,926.0,45.0,44.0,54.0,90.0,87.0,0.1944067815671662,2017.0,,38.74946405252346,-9.168766739432922,0,22,4.0,1517.0,379.25,0,0,0
15160,Margaret Mong,female,1999-05-29 07:19:00,0.0,0.0,0.0,2.0,81.0,22.0,20.0,24.0,207.0,804.0,53.0,56.0,41.0,104.0,81.0,0.2005264132428849,2018.0,,38.75061362136277,-9.170926104668569,0,24,3.0,1392.0,464.0,0,0,0
17878,Samira Johnson,female,1999-04-17 04:38:00,0.0,0.0,0.0,2.0,111.0,17.0,22.0,20.0,203.0,972.0,58.0,41.0,48.0,103.0,71.0,0.2003480179967173,2020.0,,38.7490376369266,-9.16592206410604,0,24,1.0,1573.0,1573.0,0,0,0
10032,Rosa Katz,female,2001-10-02 02:48:00,0.0,0.0,0.0,2.0,97.0,23.0,21.0,22.0,212.0,870.0,46.0,52.0,56.0,106.0,82.0,0.2034780724380901,2016.0,,38.75326275531596,-9.158639242603728,0,22,5.0,1484.0,296.8,0,0,0
10171,Lydia Smyth,female,1999-08-04 02:06:00,1.0,0.0,0.0,2.0,122.0,21.0,22.0,18.0,204.0,836.0,51.0,51.0,47.0,100.0,94.0,0.2040486732046177,2020.0,,38.731165444419766,-9.157875820280529,0,24,1.0,1450.0,1450.0,0,0,0
